pwm,m1,m2,m3,m4,mean
-8,0.0,0.0,0.0,0.0,0.0
-9,-0.920388,-1.288543,-1.656698,-1.104465,-1.242523
-10,-2.945241,-3.129318,-3.313396,-2.761163,-3.037279
-11,-4.786016,-4.970094,-5.154171,-4.786016,-4.924074
-12,-6.626791,-6.994946,-7.179024,-6.994946,-6.948927
-13,-8.283489,-8.835722,-9.203877,-8.835722,-8.789702
-14,-10.308342,-10.860575,-11.044652,-10.49242,-10.676497
-15,-12.517273,-12.70135,-13.069505,-12.517273,-12.70135
-16,-13.989893,-14.358048,-14.726203,-14.358048,-14.358048
-17,-15.646591,-16.014746,-16.566979,-16.014746,-16.060765
-18,-17.671444,-18.039599,-18.591831,-17.855521,-18.039599
-19,-19.696297,-20.248529,-20.432607,-19.696297,-20.018432
-20,-21.72115,-21.905227,-22.273382,-22.089305,-21.997266
-21,-23.561925,-24.114158,-24.482313,-23.93008,-24.022119
-22,-25.4027,-25.954933,-26.691243,-25.586778,-25.908914
-23,-27.243476,-28.163863,-28.347941,-27.611631,-27.841728
-24,-29.452406,-30.004639,-30.925027,-30.004639,-30.096678
-25,-31.477259,-32.029492,-32.949879,-31.661337,-32.029492
-26,-33.318035,-34.054345,-34.606577,-34.054345,-34.008325
-27,-35.526965,-36.263275,-36.999585,-35.89512,-36.171236
-28,-37.551818,-38.104051,-38.840361,-37.735896,-38.058031
-29,-39.576671,-40.497059,-41.417446,-40.312981,-40.451039
-30,-41.785601,-42.705989,-43.258222,-42.521912,-42.567931
-31,-43.258222,-44.362687,-45.467152,-43.994532,-44.270648
-32,-45.65123,-46.571617,-47.676083,-46.571617,-46.617637
-33,-47.676083,-48.780548,-49.148703,-48.044238,-48.412393
-34,-49.885013,-50.621323,-51.725788,-50.253168,-50.621323
-35,-51.909866,-52.646176,-53.934719,-52.278021,-52.692196
-36,-53.750641,-54.855107,-56.143649,-55.039184,-54.947145
-37,-56.143649,-56.87996,-58.168502,-57.248115,-57.110056
-38,-57.800347,-59.272968,-60.377433,-58.720735,-59.042871
-39,-59.8252,-61.481898,-62.218208,-60.929665,-61.113743
-40,-62.034131,-63.138596,-64.427139,-63.322673,-63.230635
-41,-64.243061,-64.979371,-66.636069,-65.347526,-65.301507
-42,-66.267914,-67.372379,-68.476845,-67.556457,-67.418399
-43,-67.924612,-69.213155,-70.501697,-69.213155,-69.213155
-44,-70.31762,-71.422085,-72.52655,-71.238008,-71.376066
-45,-72.342473,-73.262861,-75.103636,-72.710628,-73.354899
-46,-74.183248,-75.287713,-76.392179,-75.103636,-75.241694
-47,-76.024024,-77.496644,-78.601109,-77.128489,-77.312566
-48,-78.048877,-79.521497,-80.625962,-79.521497,-79.429458
-49,-80.257807,-81.178195,-82.650815,-80.81004,-81.224214
-50,-81.914505,-83.571203,-85.043823,-83.387125,-83.479164
-51,-83.75528,-84.859746,-87.068676,-85.043823,-85.181881
-52,-85.411978,-86.884598,-88.541296,-86.516443,-86.838579
-53,-87.620909,-89.093529,-90.566149,-88.541296,-88.955471
-54,-89.461684,-90.566149,-92.406925,-90.750227,-90.796246
-55,-91.670614,-92.959157,-94.799933,-92.406925,-92.959157
-56,-93.51139,-94.615855,-96.640708,-94.615855,-94.845952
-57,-95.352165,-96.272553,-97.929251,-96.088475,-96.410611
-58,-97.192941,-98.481483,-100.322259,-97.561096,-98.389445
-59,-98.849638,-100.322259,-101.978957,-99.585949,-100.184201
-60,-100.138181,-102.347112,-103.819732,-101.426724,-101.932937
-61,-102.347112,-103.451577,-106.028662,-104.00381,-103.95779
-62,-103.083422,-105.108275,-107.133128,-104.924197,-105.062255
-63,-104.74012,-106.94905,-109.342058,-106.396818,-106.857011
-64,-106.94905,-108.605748,-110.998756,-108.237593,-108.697787
-65,-108.973903,-110.630601,-113.023609,-110.814679,-110.860698
-66,-111.366911,-112.103221,-114.496229,-111.550989,-112.379338
-67,-112.471376,-114.312152,-116.152927,-113.759919,-114.174094
-68,-113.023609,-115.96885,-118.361858,-115.416617,-115.692733
-69,-115.600695,-117.44147,-119.466323,-117.257392,-117.44147
-70,-117.44147,-119.466323,-121.307098,-119.282245,-119.374284
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.73631,0.920388,1.47262,0.73631,0.966407
10,2.761163,3.129318,3.681551,2.761163,3.083299
11,4.786016,4.970094,5.338249,4.601938,4.924074
12,6.626791,6.994946,7.363102,6.810869,6.948927
13,8.467567,8.835722,9.019799,8.651644,8.743683
14,10.308342,10.860575,11.044652,10.676497,10.722517
15,12.333195,12.70135,12.885428,12.333195,12.563292
16,13.989893,14.173971,14.542126,13.989893,14.173971
17,15.646591,16.382901,16.751056,16.198823,16.244843
18,17.671444,18.223676,18.407754,17.855521,18.039599
19,19.696297,20.064452,20.432607,20.064452,20.064452
20,21.537072,22.45746,22.641537,21.72115,22.089305
21,23.377847,24.114158,24.482313,23.746003,23.93008
22,25.586778,25.954933,26.507166,25.770855,25.954933
23,27.427553,27.979786,28.532019,27.795708,27.933767
24,29.452406,30.372794,30.740949,29.820561,30.096678
25,31.477259,32.581724,32.949879,31.845414,32.213569
26,33.502112,34.606577,34.974732,33.68619,34.192403
27,35.342887,36.63143,37.183663,36.079198,36.309295
28,37.183663,38.840361,38.840361,38.104051,38.242109
29,39.576671,40.497059,41.417446,39.760748,40.312981
30,41.417446,42.705989,43.442299,41.969679,42.383853
31,43.626377,44.91492,45.467152,44.178609,44.546764
32,45.65123,46.939772,47.676083,46.203462,46.617637
33,47.676083,48.780548,49.33278,48.412393,48.550451
34,49.700936,51.173556,51.541711,50.069091,50.621323
35,51.909866,53.198409,53.566564,52.278021,52.738215
36,53.934719,55.223262,55.775494,54.486952,54.855107
37,55.775494,57.432192,58.168502,56.87996,57.064037
38,57.984425,59.457045,60.193355,58.536657,59.042871
39,60.009278,61.665976,62.218208,60.56151,61.113743
40,62.034131,64.058984,64.058984,63.322673,63.368693
41,63.874906,65.899759,66.636069,65.347526,65.439565
42,66.083837,67.740534,68.660922,67.372379,67.464418
43,68.292767,69.765387,70.31762,69.213155,69.397232
44,69.949465,71.79024,72.52655,70.869853,71.284027
45,71.974318,73.631016,74.919558,72.710628,73.30888
46,74.183248,75.655869,76.944411,75.287713,75.51781
47,76.024024,78.048877,78.969264,77.128489,77.542663
48,78.232954,79.521497,80.441885,78.785187,79.245381
49,80.073729,81.730427,82.466737,81.178195,81.362272
50,81.730427,83.75528,85.043823,82.650815,83.295086
51,83.939358,85.964211,86.884598,84.307513,85.27392
52,85.780133,87.804986,88.725374,86.516443,87.206734
53,87.804986,89.461684,90.382072,88.909451,89.139548
54,89.461684,91.486537,92.222847,90.197994,90.842266
55,91.302459,93.695467,94.2477,92.77508,93.005177
56,92.959157,95.352165,96.45663,94.431778,94.799933
57,95.168088,97.377018,97.929251,95.72032,96.548669
58,97.008863,98.665561,99.954104,97.377018,98.251386
59,98.297406,100.874491,101.610802,99.033716,99.954104
60,100.506336,103.083422,104.187887,101.058569,102.209054
61,101.978957,104.74012,105.47643,102.715267,103.727693
62,104.00381,106.764973,107.133128,105.292352,105.798566
63,105.844585,108.237593,108.973903,106.028662,107.271186
64,107.869438,109.710213,110.262446,108.789826,109.157981
65,108.789826,111.366911,113.023609,109.710213,110.72264
66,110.998756,113.207687,114.864384,111.919144,112.747493
67,111.919144,114.680307,116.521082,113.759919,114.220113
68,113.759919,117.073315,118.17778,115.232539,116.060888
69,116.152927,118.730013,120.202633,116.889237,117.993703
70,113.943997,120.386711,120.938943,118.730013,118.499916
-1,0.0,0.0,0.0,0.0,0.0
-2,0.0,0.0,0.0,0.0,0.0
-3,0.0,0.0,0.0,0.0,0.0
-4,0.0,0.0,0.0,0.0,0.0
-5,0.0,0.0,0.0,0.0,0.0
-6,0.0,0.0,0.0,0.0,0.0
-7,0.0,0.0,0.0,0.0,0.0
-8,0.0,0.0,0.0,0.0,0.0
-9,-0.920388,-0.920388,-1.47262,-0.552233,-0.966407
-10,-2.945241,-3.129318,-3.129318,-2.945241,-3.037279
-11,-4.601938,-5.154171,-5.154171,-4.786016,-4.924074
-12,-6.626791,-6.994946,-7.363102,-6.810869,-6.948927
-13,-8.283489,-8.651644,-9.203877,-8.651644,-8.697664
-14,-10.49242,-10.676497,-11.22873,-10.676497,-10.768536
-15,-12.333195,-12.70135,-13.069505,-12.333195,-12.609311
-16,-13.805815,-14.358048,-14.726203,-14.173971,-14.266009
-17,-15.646591,-16.198823,-16.566979,-16.014746,-16.106785
-18,-17.487366,-18.039599,-18.407754,-17.855521,-17.94756
-19,-19.696297,-20.064452,-20.616684,-20.064452,-20.110471
-20,-21.537072,-22.273382,-22.45746,-21.72115,-21.997266
-21,-23.377847,-23.93008,-24.482313,-23.561925,-23.838041
-22,-25.586778,-25.954933,-26.323088,-25.954933,-25.954933
-23,-27.427553,-27.795708,-28.532019,-27.795708,-27.887747
-24,-29.452406,-30.188716,-30.740949,-29.820561,-30.050658
-25,-31.477259,-32.213569,-32.949879,-31.845414,-32.121531
-26,-33.318035,-34.054345,-34.606577,-33.68619,-33.916287
-27,-35.526965,-36.079198,-36.815508,-36.079198,-36.125217
-28,-37.36774,-38.288128,-38.840361,-38.288128,-38.196089
-29,-39.392593,-40.312981,-41.049291,-39.760748,-40.128904
-30,-41.417446,-42.337834,-43.074144,-41.785601,-42.153756
-31,-43.442299,-44.730842,-45.467152,-44.362687,-44.500745
-32,-45.65123,-46.755695,-47.676083,-46.203462,-46.571617
-33,-47.492005,-48.780548,-49.33278,-48.780548,-48.59647
-34,-49.885013,-50.805401,-51.541711,-50.253168,-50.621323
-35,-51.909866,-53.014331,-54.118796,-52.646176,-52.922292
-36,-53.750641,-55.039184,-56.143649,-54.302874,-54.809087
-37,-55.775494,-57.248115,-58.168502,-56.511804,-56.925979
-38,-57.984425,-58.904812,-60.377433,-58.904812,-59.042871
-39,-59.8252,-61.113743,-62.402286,-61.113743,-61.113743
-40,-62.034131,-63.506751,-64.611216,-62.586363,-63.184615
-41,-64.058984,-65.347526,-66.451992,-64.795294,-65.163449
-42,-65.899759,-67.556457,-68.292767,-66.820147,-67.142282
-43,-68.292767,-69.58131,-70.685775,-68.845,-69.351213
-44,-70.31762,-71.238008,-72.342473,-70.869853,-71.191988
-45,-72.158395,-73.262861,-74.919558,-73.446938,-73.446938
-46,-74.183248,-75.471791,-76.576256,-75.287713,-75.379752
-47,-76.208101,-77.312566,-78.969264,-77.128489,-77.404605
-48,-78.232954,-79.153342,-80.441885,-78.785187,-79.153342
-49,-80.073729,-81.362272,-82.650815,-81.178195,-81.316253
-50,-81.730427,-83.203048,-84.859746,-83.01897,-83.203048
-51,-83.571203,-85.043823,-86.884598,-84.675668,-85.043823
-52,-85.780133,-87.252754,-88.357219,-87.068676,-87.114695
-53,-87.252754,-89.093529,-90.750227,-89.093529,-89.04751
-54,-89.093529,-90.750227,-92.591002,-90.197994,-90.658188
-55,-91.486537,-92.77508,-94.2477,-92.959157,-92.867118
-56,-93.327312,-94.2477,-95.904398,-94.063622,-94.385758
-57,-95.168088,-96.272553,-98.297406,-95.904398,-96.410611
-58,-97.008863,-98.481483,-99.954104,-98.297406,-98.435464
-59,-98.481483,-99.954104,-101.978957,-100.138181,-100.138181
-60,-100.506336,-101.794879,-103.451577,-101.426724,-101.794879
-61,-102.347112,-103.451577,-105.660507,-102.899344,-103.589635
-62,-103.635654,-104.924197,-107.317205,-104.74012,-105.154294
-63,-105.47643,-106.94905,-108.605748,-106.580895,-106.903031
-64,-106.764973,-108.605748,-110.998756,-108.053515,-108.605748
-65,-109.526136,-110.262446,-112.471376,-110.262446,-110.630601
-66,-110.446523,-112.471376,-113.943997,-112.655454,-112.379338
-67,-111.366911,-114.312152,-116.337005,-113.575842,-113.897977
-68,-114.128074,-115.96885,-117.625547,-115.600695,-115.830791
-69,-115.96885,-117.257392,-119.466323,-117.073315,-117.44147
-70,-117.625547,-118.91409,-121.491176,-119.098168,-119.282245
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.73631,1.288543,1.104465,0.368155,0.874368
10,2.761163,3.129318,3.497473,2.761163,3.037279
11,4.786016,5.154171,5.154171,4.786016,4.970094
12,6.626791,6.994946,7.363102,6.810869,6.948927
13,8.467567,8.651644,9.203877,8.651644,8.743683
14,10.308342,10.676497,11.22873,10.49242,10.676497
15,12.333195,12.885428,13.069505,12.517273,12.70135
16,13.989893,14.358048,14.726203,13.989893,14.266009
17,15.830668,16.198823,16.566979,16.198823,16.198823
18,17.671444,18.223676,18.407754,17.855521,18.039599
19,19.696297,20.248529,20.616684,19.880374,20.110471
20,21.537072,22.273382,22.641537,21.72115,22.043285
21,23.561925,24.114158,24.66639,23.561925,23.976099
22,25.586778,26.139011,26.507166,25.586778,25.954933
23,27.427553,28.163863,28.532019,27.795708,27.979786
24,29.452406,30.188716,30.740949,29.452406,29.958619
25,31.661337,32.213569,32.765802,31.661337,32.075511
26,33.318035,34.238422,34.606577,33.68619,33.962306
27,35.342887,36.447353,36.815508,36.079198,36.171236
28,37.36774,38.472206,38.656283,38.104051,38.15007
29,39.392593,40.497059,41.049291,39.760748,40.174923
30,41.417446,42.890067,43.074144,41.969679,42.337834
31,43.626377,44.546764,45.467152,44.178609,44.454726
32,45.65123,46.755695,47.676083,46.019385,46.525598
33,47.492005,49.33278,49.33278,48.228315,48.59647
34,49.700936,51.357633,51.541711,49.885013,50.621323
35,51.725788,53.198409,53.750641,52.093944,52.692196
36,53.566564,55.591417,55.775494,54.486952,54.855107
37,55.959572,57.61627,58.168502,56.87996,57.156076
38,57.800347,59.457045,60.009278,58.536657,58.950832
39,59.8252,61.481898,62.402286,60.377433,61.021704
40,61.850053,63.506751,64.243061,62.954518,63.138596
41,63.874906,65.347526,66.636069,64.979371,65.209468
42,66.083837,67.740534,68.292767,66.820147,67.234321
43,68.108689,69.765387,70.31762,68.660922,69.213155
44,69.949465,71.974318,72.342473,70.501697,71.191988
45,72.158395,73.815093,74.551403,73.078783,73.400919
46,73.999171,75.839946,76.760334,75.287713,75.471791
47,75.839946,77.680721,78.785187,76.760334,77.266547
48,77.864799,79.889652,80.625962,78.601109,79.245381
49,79.705574,81.914505,81.914505,80.441885,80.994117
50,81.914505,84.307513,84.675668,82.650815,83.387125
51,83.939358,86.148288,87.068676,85.043823,85.550036
52,85.596056,87.989064,88.725374,86.700521,87.252754
53,87.252754,89.829839,90.566149,88.173141,88.955471
54,89.645762,91.118382,92.591002,90.750227,91.026343
55,91.302459,93.51139,94.615855,92.222847,92.913138
56,93.143235,95.168088,95.904398,93.879545,94.523816
57,94.2477,97.192941,97.929251,95.904398,96.318572
58,96.824786,98.481483,100.138181,98.113328,98.389445
59,98.665561,100.874491,101.610802,99.954104,100.276239
60,100.506336,103.083422,103.635654,101.610802,102.209054
61,102.163034,104.924197,105.844585,102.531189,103.865751
62,103.451577,106.764973,107.317205,104.924197,105.614488
63,105.844585,108.237593,109.157981,106.764973,107.501283
64,106.21274,109.710213,110.262446,108.053515,108.559729
65,108.237593,110.998756,112.103221,110.446523,110.446523
66,107.133128,113.207687,113.759919,111.182834,111.320892
67,111.366911,114.680307,116.152927,113.575842,113.943997
68,114.312152,116.889237,117.257392,114.680307,115.784772
69,116.337005,118.545935,119.282245,117.44147,117.901664
70,117.809625,120.386711,121.123021,119.098168,119.604381
-1,0.0,0.0,0.0,0.0,0.0
-2,0.0,0.0,0.0,0.0,0.0
-3,0.0,0.0,0.0,0.0,0.0
-4,0.0,0.0,0.0,0.0,0.0
-5,0.0,0.0,0.0,0.0,0.0
-6,0.0,0.0,0.0,0.0,0.0
-7,0.0,0.0,0.0,0.0,0.0
-8,0.0,0.0,0.0,0.0,0.0
-9,-0.920388,-1.104465,-1.104465,-1.288543,-1.104465
-10,-2.761163,-3.313396,-3.497473,-3.129318,-3.175338
-11,-4.786016,-5.154171,-5.338249,-4.970094,-5.062132
-12,-6.442714,-6.994946,-7.363102,-6.810869,-6.902908
-13,-8.467567,-8.651644,-9.019799,-8.467567,-8.651644
-14,-10.49242,-10.676497,-11.044652,-10.308342,-10.630478
-15,-12.149118,-12.70135,-13.069505,-12.517273,-12.609311
-16,-13.805815,-14.358048,-14.726203,-13.989893,-14.21999
-17,-15.646591,-16.198823,-16.566979,-15.830668,-16.060765
-18,-17.487366,-18.039599,-18.407754,-17.855521,-17.94756
-19,-19.696297,-20.248529,-20.432607,-19.696297,-20.018432
-20,-21.537072,-21.905227,-22.273382,-21.72115,-21.859208
-21,-23.561925,-23.746003,-24.482313,-23.746003,-23.884061
-22,-25.218623,-25.954933,-26.323088,-25.770855,-25.816875
-23,-27.243476,-27.979786,-28.347941,-27.611631,-27.795708
-24,-29.268329,-29.820561,-30.925027,-29.820561,-29.958619
-25,-31.293182,-31.845414,-32.949879,-32.029492,-32.029492
-26,-33.318035,-33.870267,-34.790655,-34.054345,-34.008325
-27,-35.526965,-35.89512,-36.999585,-35.711043,-36.033178
-28,-37.551818,-37.919973,-38.656283,-37.919973,-38.012012
-29,-39.392593,-40.497059,-41.233369,-40.312981,-40.359
-30,-41.601524,-42.521912,-43.074144,-42.337834,-42.383853
-31,-43.442299,-44.362687,-45.467152,-43.994532,-44.316668
-32,-45.65123,-46.571617,-47.492005,-46.203462,-46.479579
-33,-47.492005,-48.59647,-49.33278,-48.044238,-48.366373
-34,-49.700936,-50.621323,-51.541711,-50.621323,-50.621323
-35,-51.909866,-52.462099,-53.934719,-52.093944,-52.600157
-36,-53.566564,-54.671029,-56.143649,-54.671029,-54.763068
-37,-55.959572,-56.87996,-58.35258,-57.064037,-57.064037
-38,-57.800347,-59.08889,-60.377433,-58.720735,-58.996851
-39,-60.009278,-61.113743,-62.402286,-60.56151,-61.021704
-40,-61.850053,-63.138596,-64.611216,-63.138596,-63.184615
-41,-64.058984,-65.163449,-66.636069,-65.347526,-65.301507
-42,-66.083837,-67.188302,-68.292767,-67.556457,-67.280341
-43,-68.108689,-69.029077,-70.501697,-69.213155,-69.213155
-44,-69.949465,-71.05393,-72.894705,-71.05393,-71.238008
-45,-72.342473,-73.446938,-74.919558,-72.52655,-73.30888
-46,-74.367326,-75.287713,-76.576256,-74.735481,-75.241694
-47,-76.208101,-77.128489,-78.969264,-77.128489,-77.358586
-48,-77.864799,-78.969264,-80.441885,-79.153342,-79.107322
-49,-80.073729,-81.178195,-82.650815,-80.994117,-81.224214
-50,-81.914505,-82.834893,-84.675668,-83.01897,-83.111009
-51,-83.939358,-85.043823,-87.068676,-85.043823,-85.27392
-52,-85.780133,-86.884598,-88.357219,-86.884598,-86.976637
-53,-87.804986,-88.725374,-90.934304,-88.357219,-88.955471
-54,-89.277606,-90.934304,-92.77508,-90.750227,-90.934304
-55,-91.302459,-92.406925,-94.799933,-92.222847,-92.683041
-56,-92.77508,-94.615855,-96.272553,-94.2477,-94.477797
-57,-94.799933,-96.45663,-98.113328,-96.45663,-96.45663
-58,-96.824786,-98.113328,-100.322259,-97.745173,-98.251386
-59,-98.481483,-99.770026,-101.426724,-99.585949,-99.816046
-60,-99.954104,-101.610802,-104.00381,-101.610802,-101.794879
-61,-102.347112,-103.635654,-105.292352,-103.635654,-103.727693
-62,-103.083422,-104.556042,-107.317205,-104.74012,-104.924197
-63,-106.028662,-107.133128,-109.526136,-106.21274,-107.225167
-64,-106.21274,-108.789826,-110.814679,-108.237593,-108.513709
-65,-108.421671,-110.262446,-112.839531,-110.078368,-110.400504
-66,-110.814679,-112.103221,-114.864384,-112.103221,-112.471376
-67,-112.287299,-113.943997,-116.70516,-113.943997,-114.220113
-68,-114.312152,-115.784772,-117.257392,-115.416617,-115.692733
-69,-115.784772,-117.44147,-119.834478,-116.70516,-117.44147
