pwm,m1,m2,m3,m4,mean
-70,-115.96885,-118.730013,-121.675253,-119.098168,-118.868071
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.552233,1.104465,1.656698,1.288543,1.150485
10,2.761163,3.129318,3.313396,2.945241,3.037279
11,4.786016,4.970094,5.338249,4.786016,4.970094
12,6.626791,6.994946,7.179024,6.994946,6.948927
13,8.467567,8.835722,9.203877,8.651644,8.789702
14,10.308342,10.49242,11.044652,10.676497,10.630478
15,12.333195,12.517273,13.069505,12.333195,12.563292
16,13.989893,14.173971,14.542126,13.989893,14.173971
17,15.646591,16.382901,16.566979,16.014746,16.152804
18,17.487366,18.223676,18.407754,17.855521,17.993579
19,19.512219,20.432607,20.616684,20.064452,20.156491
20,21.537072,22.089305,22.45746,21.72115,21.951247
21,23.377847,24.114158,24.66639,23.561925,23.93008
22,25.4027,25.954933,26.507166,25.770855,25.908914
23,27.243476,27.979786,28.347941,27.795708,27.841728
24,29.268329,30.188716,30.740949,29.452406,29.9126
25,31.293182,32.213569,32.765802,31.661337,31.983472
26,33.133957,34.4225,34.606577,33.68619,33.962306
27,35.526965,36.263275,36.63143,36.079198,36.125217
28,37.36774,38.288128,38.656283,37.919973,38.058031
29,39.208516,40.312981,40.865214,39.576671,39.990845
30,41.785601,42.705989,43.074144,41.969679,42.383853
31,43.442299,44.730842,45.467152,43.810454,44.362687
32,45.65123,46.755695,47.676083,46.019385,46.525598
33,47.676083,48.964625,49.33278,48.044238,48.504432
34,49.516858,51.357633,51.357633,50.069091,50.575304
35,51.541711,53.198409,53.566564,52.093944,52.600157
36,53.934719,55.591417,55.775494,54.671029,54.993165
37,55.959572,57.61627,58.168502,56.87996,57.156076
38,57.800347,59.641123,60.193355,58.35258,58.996851
39,59.8252,61.481898,62.218208,60.745588,61.067724
40,62.218208,63.690829,64.058984,62.586363,63.138596
41,63.874906,65.347526,66.636069,64.427139,65.07141
42,65.899759,67.740534,68.292767,66.451992,67.096263
43,67.924612,69.765387,70.31762,68.476845,69.121116
44,70.133542,71.79024,72.342473,70.869853,71.284027
45,71.79024,73.631016,74.367326,73.262861,73.262861
46,74.183248,75.471791,76.760334,74.183248,75.149655
47,75.839946,77.680721,78.601109,76.944411,77.266547
48,78.048877,79.521497,80.994117,79.153342,79.429458
49,80.073729,81.54635,82.28266,80.994117,81.224214
50,81.730427,83.571203,84.307513,83.01897,83.157028
51,83.75528,85.411978,86.884598,84.49159,85.135862
52,85.411978,87.252754,88.541296,86.332366,86.884598
53,87.620909,89.093529,90.750227,88.725374,89.04751
54,89.277606,91.670614,92.77508,89.461684,90.796246
55,91.118382,93.143235,94.2477,92.406925,92.72906
56,92.959157,95.168088,95.904398,93.879545,94.477797
57,94.799933,96.824786,98.113328,95.536243,96.318572
58,96.45663,99.217794,99.770026,97.008863,98.113328
59,98.113328,100.874491,101.610802,99.217794,99.954104
60,100.138181,102.531189,103.083422,101.242646,101.74886
61,101.978957,104.187887,105.292352,103.267499,103.681674
62,103.819732,106.21274,107.501283,104.00381,105.384391
63,105.47643,108.053515,109.157981,106.94905,107.409244
64,106.94905,109.710213,110.998756,107.869438,108.881864
65,107.501283,111.366911,112.471376,110.078368,110.354485
66,110.446523,113.023609,114.312152,111.735066,112.379338
67,110.998756,114.680307,115.96885,113.207687,113.7139
68,114.128074,116.889237,117.993703,114.680307,115.92283
69,112.655454,117.625547,119.466323,117.073315,116.70516
70,117.257392,120.018555,120.938943,118.91409,119.282245
-1,0.0,0.0,0.0,0.0,0.0
-2,0.0,0.0,0.0,0.0,0.0
-3,0.0,0.0,0.0,0.0,0.0
-4,0.0,0.0,0.0,0.0,0.0
-5,0.0,0.0,0.0,0.0,0.0
-6,0.0,0.0,0.0,0.0,0.0
-7,0.0,0.0,0.0,0.0,0.0
-8,0.0,0.0,0.0,0.0,0.0
-9,-0.920388,-1.104465,-1.288543,-1.104465,-1.104465
-10,-2.761163,-3.129318,-3.497473,-2.761163,-3.037279
-11,-4.786016,-4.970094,-5.154171,-4.786016,-4.924074
-12,-6.626791,-6.994946,-7.179024,-6.810869,-6.902908
-13,-8.283489,-8.835722,-9.203877,-8.651644,-8.743683
-14,-10.308342,-10.860575,-11.22873,-10.49242,-10.722517
-15,-12.149118,-12.70135,-13.069505,-12.333195,-12.563292
-16,-13.805815,-14.173971,-14.726203,-13.989893,-14.173971
-17,-16.014746,-16.198823,-16.382901,-15.830668,-16.106785
-18,-17.303289,-17.855521,-18.407754,-17.671444,-17.809502
-19,-19.512219,-20.064452,-20.616684,-19.880374,-20.018432
-20,-21.537072,-21.905227,-22.45746,-21.72115,-21.905227
-21,-23.377847,-23.93008,-24.66639,-23.561925,-23.884061
-22,-25.4027,-26.139011,-26.507166,-25.770855,-25.954933
-23,-27.427553,-27.979786,-28.347941,-27.611631,-27.841728
-24,-29.268329,-29.820561,-30.740949,-30.188716,-30.004639
-25,-31.109104,-32.029492,-32.949879,-31.845414,-31.983472
-26,-33.133957,-33.870267,-34.4225,-34.054345,-33.870267
-27,-35.526965,-36.079198,-36.999585,-35.711043,-36.079198
-28,-37.551818,-38.104051,-38.840361,-37.919973,-38.104051
-29,-39.392593,-40.128904,-41.233369,-40.312981,-40.266962
-30,-41.601524,-42.337834,-43.074144,-42.337834,-42.337834
-31,-43.442299,-44.362687,-45.467152,-43.810454,-44.270648
-32,-45.65123,-46.571617,-47.492005,-46.019385,-46.433559
-33,-47.676083,-48.412393,-49.33278,-48.228315,-48.412393
-34,-49.700936,-50.805401,-51.541711,-50.437246,-50.621323
-35,-51.725788,-52.646176,-53.750641,-52.093944,-52.554137
-36,-53.750641,-55.039184,-55.959572,-54.671029,-54.855107
-37,-55.959572,-57.248115,-58.168502,-57.064037,-57.110056
-38,-57.61627,-58.904812,-60.193355,-58.536657,-58.812774
-39,-60.193355,-60.929665,-62.218208,-60.56151,-60.975685
-40,-62.034131,-63.322673,-64.243061,-63.138596,-63.184615
-41,-64.243061,-65.347526,-66.636069,-65.163449,-65.347526
-42,-66.267914,-67.372379,-68.292767,-67.372379,-67.32636
-43,-67.924612,-69.397232,-70.31762,-69.029077,-69.167135
-44,-69.949465,-71.05393,-72.894705,-71.422085,-71.330046
-45,-72.158395,-73.078783,-74.551403,-72.710628,-73.124802
-46,-73.815093,-75.471791,-76.760334,-74.551403,-75.149655
-47,-75.839946,-77.312566,-78.785187,-76.760334,-77.174508
-48,-77.680721,-79.153342,-80.994117,-78.601109,-79.107322
-49,-79.889652,-80.994117,-83.203048,-81.178195,-81.316253
-50,-81.914505,-83.203048,-84.675668,-82.650815,-83.111009
-51,-83.939358,-84.675668,-86.332366,-84.859746,-84.951784
-52,-85.411978,-87.068676,-88.357219,-86.332366,-86.79256
-53,-87.620909,-88.909451,-90.013917,-88.725374,-88.817413
-54,-89.093529,-90.197994,-92.222847,-90.382072,-90.47411
-55,-90.934304,-92.406925,-93.879545,-92.591002,-92.452944
-56,-92.591002,-94.2477,-96.272553,-93.695467,-94.201681
-57,-94.799933,-95.904398,-98.113328,-96.088475,-96.226534
-58,-96.640708,-97.745173,-99.217794,-97.929251,-97.883231
-59,-98.665561,-99.585949,-101.978957,-99.585949,-99.954104
-60,-100.138181,-101.426724,-103.451577,-101.610802,-101.656821
-61,-102.347112,-103.451577,-105.844585,-103.635654,-103.819732
-62,-104.187887,-105.47643,-107.133128,-105.108275,-105.47643
-63,-105.660507,-106.94905,-109.157981,-106.580895,-107.087108
-64,-107.133128,-108.053515,-110.630601,-108.605748,-108.605748
-65,-108.973903,-110.630601,-112.839531,-110.262446,-110.67662
-66,-111.182834,-112.103221,-114.312152,-111.550989,-112.287299
-67,-111.735066,-113.759919,-116.337005,-113.391764,-113.805939
-68,-113.207687,-115.416617,-117.809625,-115.232539,-115.416617
-69,-116.152927,-117.257392,-119.834478,-117.625547,-117.717586
-70,-116.337005,-118.91409,-121.491176,-119.098168,-118.96011
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,1.104465,1.288543,0.920388,0.184078,0.874368
10,2.945241,3.129318,3.313396,3.129318,3.129318
11,4.786016,4.970094,5.338249,4.970094,5.016113
12,6.626791,6.994946,7.363102,6.626791,6.902908
13,8.467567,8.651644,9.019799,8.651644,8.697664
14,10.308342,10.860575,11.044652,10.49242,10.676497
15,11.96504,12.517273,13.069505,12.517273,12.517273
16,13.989893,14.358048,14.542126,14.173971,14.266009
17,15.646591,16.382901,16.382901,16.014746,16.106785
18,17.671444,18.223676,18.223676,17.855521,17.993579
19,19.696297,20.064452,20.616684,19.696297,20.018432
20,21.537072,22.273382,22.45746,21.905227,22.043285
21,23.377847,24.298235,24.850468,23.746003,24.068138
22,25.4027,25.954933,26.323088,25.4027,25.770855
23,27.427553,27.979786,28.532019,27.611631,27.887747
24,29.268329,30.372794,30.740949,29.452406,29.958619
25,31.293182,32.397647,32.765802,31.477259,31.983472
26,33.318035,34.4225,34.606577,33.502112,33.962306
27,35.15881,36.447353,36.63143,35.89512,36.033178
28,37.36774,38.472206,38.656283,38.104051,38.15007
29,39.392593,40.497059,41.049291,39.760748,40.174923
30,41.417446,42.521912,42.890067,41.601524,42.107737
31,43.626377,44.91492,45.467152,44.178609,44.546764
32,45.467152,46.939772,47.492005,46.203462,46.525598
33,47.307928,48.780548,49.148703,48.412393,48.412393
34,49.700936,50.805401,51.173556,50.069091,50.437246
35,51.909866,52.830254,53.566564,52.093944,52.600157
36,53.566564,55.223262,55.591417,54.302874,54.671029
37,55.959572,57.248115,57.800347,56.695882,56.925979
38,57.61627,59.641123,59.641123,58.35258,58.812774
39,60.009278,61.665976,61.665976,60.56151,60.975685
40,61.850053,63.322673,64.058984,62.770441,63.000538
41,63.874906,65.531604,66.083837,64.795294,65.07141
42,66.083837,67.740534,68.660922,66.820147,67.32636
43,67.740534,69.949465,70.685775,68.476845,69.213155
44,69.949465,71.974318,72.342473,70.31762,71.145969
45,71.974318,73.815093,74.367326,73.078783,73.30888
46,73.815093,75.655869,76.208101,75.103636,75.195675
47,75.655869,77.680721,78.417032,76.208101,76.990431
48,77.864799,79.337419,80.257807,78.601109,79.015284
49,79.889652,81.730427,82.650815,80.625962,81.224214
50,81.730427,83.75528,84.307513,83.01897,83.203048
51,83.571203,85.411978,86.332366,84.859746,85.043823
52,85.596056,87.436831,88.173141,86.148288,86.838579
53,87.620909,89.277606,90.013917,88.357219,88.817413
54,89.277606,91.302459,92.03877,90.013917,90.658188
55,91.118382,93.327312,94.431778,92.406925,92.821099
56,92.77508,94.98401,96.088475,93.879545,94.431778
57,94.799933,96.824786,97.561096,95.536243,96.180514
58,96.088475,99.033716,100.138181,97.192941,98.113328
59,98.113328,100.690414,101.426724,99.033716,99.816046
60,99.954104,102.347112,103.083422,101.242646,101.656821
61,101.610802,104.00381,105.108275,103.267499,103.497596
62,103.267499,105.844585,107.501283,104.371965,105.246333
63,105.292352,108.053515,108.973903,106.580895,107.225167
64,106.21274,109.710213,110.814679,107.68536,108.605748
65,108.053515,111.550989,112.655454,109.710213,110.492543
66,110.814679,113.023609,114.312152,110.814679,112.241279
67,112.655454,114.680307,115.784772,113.391764,114.128074
68,113.023609,116.337005,117.809625,114.864384,115.508656
69,113.943997,117.993703,119.834478,116.889237,117.165354
70,117.625547,120.202633,120.938943,118.730013,119.374284
-1,0.0,0.0,0.0,0.0,0.0
-2,0.0,0.0,0.0,0.0,0.0
-3,0.0,0.0,0.0,0.0,0.0
-4,0.0,0.0,0.0,0.0,0.0
-5,0.0,0.0,0.0,0.0,0.0
-6,0.0,0.0,0.0,0.0,0.0
-7,0.0,0.0,0.0,0.0,0.0
-8,0.0,0.0,0.0,0.0,0.0
-9,-0.920388,-1.104465,-1.47262,-0.368155,-0.966407
-10,-2.945241,-3.129318,-3.497473,-2.945241,-3.129318
-11,-4.786016,-5.154171,-5.338249,-4.786016,-5.016113
-12,-6.626791,-6.810869,-7.179024,-6.810869,-6.856888
-13,-8.467567,-8.835722,-9.019799,-8.467567,-8.697664
-14,-10.308342,-10.676497,-10.860575,-10.676497,-10.630478
-15,-12.333195,-12.885428,-13.069505,-12.333195,-12.655331
-16,-13.989893,-14.173971,-14.358048,-13.805815,-14.081932
-17,-15.830668,-16.014746,-16.566979,-16.198823,-16.152804
-18,-17.671444,-17.855521,-18.407754,-17.855521,-17.94756
-19,-19.512219,-19.880374,-20.616684,-20.064452,-20.018432
-20,-21.537072,-21.905227,-22.45746,-21.72115,-21.905227
-21,-23.377847,-23.93008,-24.66639,-23.561925,-23.884061
-22,-25.586778,-25.954933,-26.507166,-25.954933,-26.000952
-23,-27.243476,-28.163863,-28.716096,-27.979786,-28.025805
-24,-29.452406,-30.004639,-30.556871,-29.820561,-29.958619
-25,-31.293182,-32.213569,-32.581724,-32.029492,-32.029492
-26,-33.318035,-34.054345,-34.4225,-34.054345,-33.962306
-27,-35.15881,-36.263275,-36.63143,-36.079198,-36.033178
-28,-37.36774,-38.104051,-38.840361,-38.104051,-38.104051
-29,-39.392593,-40.128904,-41.049291,-39.944826,-40.128904
-30,-41.417446,-42.153756,-43.074144,-41.969679,-42.153756
-31,-43.442299,-44.362687,-45.283075,-43.994532,-44.270648
-32,-45.467152,-46.755695,-47.492005,-46.019385,-46.433559
-33,-47.492005,-48.412393,-49.33278,-48.228315,-48.366373
-34,-49.700936,-50.989478,-51.357633,-50.253168,-50.575304
-35,-51.725788,-52.646176,-53.750641,-52.278021,-52.600157
-36,-53.566564,-54.855107,-55.959572,-54.486952,-54.717048
-37,-55.775494,-57.064037,-58.168502,-56.695882,-56.925979
-38,-57.61627,-58.904812,-60.193355,-58.720735,-58.858793
-39,-60.009278,-61.113743,-62.218208,-60.377433,-60.929665
-40,-61.850053,-63.138596,-64.058984,-63.138596,-63.046557
-41,-63.874906,-65.163449,-66.451992,-65.163449,-65.163449
-42,-66.083837,-67.372379,-68.476845,-67.188302,-67.280341
-43,-67.924612,-69.029077,-70.31762,-68.845,-69.029077
-44,-69.949465,-71.422085,-72.52655,-71.238008,-71.284027
-45,-71.974318,-73.078783,-74.183248,-72.710628,-72.986744
-46,-73.815093,-74.919558,-76.760334,-74.735481,-75.057617
-47,-75.471791,-77.312566,-78.232954,-76.760334,-76.944411
-48,-77.128489,-79.153342,-80.625962,-78.601109,-78.877225
-49,-79.705574,-80.994117,-82.28266,-81.362272,-81.086156
-50,-81.730427,-83.01897,-84.307513,-82.466737,-82.880912
-51,-83.75528,-85.043823,-86.700521,-84.675668,-85.043823
-52,-85.043823,-86.700521,-87.989064,-87.252754,-86.74654
-53,-87.252754,-88.357219,-90.013917,-88.909451,-88.633335
-54,-89.093529,-89.829839,-91.670614,-90.382072,-90.244014
-55,-91.118382,-92.03877,-93.879545,-92.591002,-92.406925
-56,-93.143235,-94.2477,-95.72032,-93.51139,-94.155661
-57,-94.799933,-96.272553,-98.113328,-95.536243,-96.180514
-58,-96.824786,-97.929251,-99.585949,-97.561096,-97.97527
-59,-98.113328,-99.770026,-101.426724,-99.401871,-99.677987
-60,-99.770026,-101.610802,-103.267499,-101.058569,-101.426724
-61,-101.794879,-103.267499,-104.924197,-102.899344,-103.22148
-62,-103.083422,-104.924197,-106.94905,-105.47643,-105.108275
-63,-105.660507,-106.580895,-108.973903,-106.94905,-107.041089
-64,-106.764973,-108.421671,-110.446523,-108.973903,-108.651767
-65,-107.869438,-110.078368,-112.287299,-110.446523,-110.170407
-66,-110.814679,-112.287299,-113.943997,-111.735066,-112.19526
-67,-111.550989,-113.391764,-115.96885,-114.128074,-113.759919
-68,-113.023609,-115.416617,-117.44147,-115.048462,-115.232539
-69,-115.416617,-116.889237,-119.6504,-117.257392,-117.303412
-70,-116.152927,-119.098168,-121.307098,-118.545935,-118.776032
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.920388,1.104465,1.288543,1.104465,1.104465
10,2.761163,3.129318,3.497473,2.945241,3.083299
11,4.601938,5.154171,5.154171,4.786016,4.924074
12,6.442714,6.994946,7.363102,6.626791,6.856888
13,8.467567,8.835722,9.019799,8.283489,8.651644
14,10.308342,10.860575,11.044652,10.49242,10.676497
15,12.333195,12.885428,13.069505,12.149118,12.609311
16,13.805815,14.173971,14.726203,13.989893,14.173971
17,15.646591,16.198823,16.382901,15.830668,16.014746
18,17.487366,18.039599,18.407754,17.671444,17.901541
19,19.696297,20.248529,20.432607,19.696297,20.018432
20,21.537072,22.273382,22.45746,21.537072,21.951247
21,23.377847,23.93008,24.298235,23.746003,23.838041
22,25.4027,26.139011,26.507166,25.770855,25.954933
23,27.427553,27.979786,28.347941,27.427553,27.795708
24,29.268329,30.372794,30.740949,29.820561,30.050658
25,31.477259,32.213569,32.581724,31.661337,31.983472
26,33.318035,34.238422,34.790655,33.68619,34.008325
27,35.15881,36.63143,36.999585,35.526965,36.079198
28,37.183663,38.472206,39.024438,37.551818,38.058031
29,39.392593,40.312981,41.049291,39.944826,40.174923
30,41.417446,42.521912,43.442299,42.153756,42.383853
31,43.258222,44.91492,45.098997,43.994532,44.316668
32,45.467152,46.939772,47.12385,46.38754,46.479579
33,47.492005,48.59647,49.700936,48.044238,48.458412
34,49.516858,51.173556,51.725788,49.885013,50.575304
35,51.725788,53.014331,53.382486,52.278021,52.600157
36,53.566564,55.223262,55.775494,53.934719,54.62501
37,55.959572,57.248115,57.61627,56.327727,56.787921
38,57.61627,59.457045,59.8252,58.720735,58.904812
39,59.8252,61.665976,61.850053,60.193355,60.883646
40,61.850053,63.506751,64.427139,62.954518,63.184615
41,63.874906,65.531604,66.451992,64.243061,65.025391
42,66.083837,67.740534,68.292767,67.004224,67.280341
43,67.740534,69.765387,70.501697,68.476845,69.121116
44,69.949465,71.79024,72.710628,70.501697,71.238008
45,71.606163,73.631016,74.735481,72.894705,73.216841
46,73.815093,75.655869,76.760334,74.735481,75.241694
47,75.655869,77.680721,78.785187,76.576256,77.174508
48,77.864799,79.889652,80.81004,78.969264,79.383439
49,79.889652,81.730427,82.466737,80.257807,81.086156
50,81.54635,83.571203,84.675668,83.01897,83.203048
51,83.75528,85.596056,86.884598,84.675668,85.227901
52,85.227901,87.252754,88.541296,85.964211,86.74654
53,87.436831,89.093529,90.382072,88.541296,88.863432
54,89.277606,91.486537,92.406925,89.277606,90.612169
55,91.118382,93.327312,94.431778,92.03877,92.72906
56,92.406925,94.98401,95.72032,94.2477,94.339739
57,94.615855,96.640708,98.113328,95.536243,96.226534
58,96.272553,98.849638,99.770026,97.561096,98.113328
59,98.481483,100.690414,101.058569,99.217794,99.862065
60,100.138181,102.347112,103.083422,101.242646,101.70284
61,101.978957,104.187887,105.292352,102.347112,103.451577
62,103.635654,105.844585,107.501283,104.556042,105.384391
63,104.924197,107.869438,108.973903,106.396818,107.041089
64,107.501283,109.526136,110.814679,107.869438,108.927884
65,108.053515,111.550989,111.735066,109.526136,110.216427
66,110.446523,112.471376,114.496229,111.366911,112.19526
67,111.366911,114.496229,115.96885,113.759919,113.897977
68,112.287299,116.70516,117.993703,114.864384,115.462636
69,115.96885,117.993703,119.6504,115.96885,117.395451
70,115.784772,120.018555,120.570788,118.17778,118.637974
-1,0.0,0.0,0.0,0.0,0.0
-2,0.0,0.0,0.0,0.0,0.0
-3,0.0,0.0,0.0,0.0,0.0
-4,0.0,0.0,0.0,0.0,0.0
-5,0.0,0.0,0.0,0.0,0.0
-6,0.0,0.0,0.0,0.0,0.0
-7,0.0,0.0,0.0,0.0,0.0
